filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
w10c_oil_sea_32_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,d19b3fc65b6c81c5ef5d8b042baa93873e855f1b,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w10c_oil_sea_64_alp_ovl.bmp,14a1c6927319d1ca35ce0ecb5b9086d36f3a7274,d19b3fc65b6c81c5ef5d8b042baa93873e855f1b,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w11_drum_f1.bmp,e9c8d43a5ce4bd21188ff2ee783ea3d4f72d03f8,52e3695cc51284f3104153402f310e0579d11fd8,true,Self Remade\Finalized,true,false,0,none,5,false,false
w11a2_closed_shatter.bmp,e1737d65752e9b9d6bbe49e6bd06049c0e8e3e4d,e0372f72d8d2d1018f79f464bb0eca7c13ecf962,true,Self Remade\Finalized,true,false,0,none,5,false,false
w16a1_obj04.bmp,4567e91bf0cfa50257fde3b153a4be29731408bb,d8ed4de030ee43bf03998a01f14f66573f0bc8e3,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
w22a1h_box01.bmp,7885bb76c16f196e7ea9588b63488b25f1494c9e,bdb67d5b8bb9a1c061f1fd3095ef4be312d4c758,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
w24a_flag_usa.bmp,87c5edcf949d10a70830eef06a28f0715f2d6687,f88385db9b9f7df1547a77d9a4b088dc94b5c224,true,Self Remade\Finalized\Not Demaster Fixed\Dont Upscale,true,false,0,none,5,false,false
w24c1_rev_disp_01.bmp,3b9eb7760c0ff5de34ce4116a7fa38c262752f77,407e7fc73351274a77664590ca1e854dda8e9c24,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
w31a_cir_panel_033.bmp,e91fc5333cdae3fef399e21eceba8901348becbb,3f71d51128552be8421836f6743bf3007207deee,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
w32a_asi00.bmp,55004bffda5d82d77a620660de1824a534426543,865bcbca75fa1759ae3b3fb0503ead31f0af32f2,true,Self Remade\Finalized,true,false,0,none,5,false,false
w42a_2f_hanger_01.bmp,1d320684ec618bcaf7fa8f0ec10de9d0e408ead2,dc76978e71c1e8c499d148dd9c01d93408188aff,true,Self Remade\Finalized\Not Demaster Fixed,true,false,0,none,5,false,false
w42a_2f_hanger_01.bmp_93c338d289b2b6bf19a677e84199a633,ddbe755345da9f4649e20441c8cbeb203313abc9,50d7c9bb1534c0824087caafea12e3de5771725a,true,Self Remade\Finalized\Not Demaster Fixed,true,false,0,none,5,false,false
w43a_wall_right_08_alp_ovl.bmp,4618f302a8892dd0c81895b47b4c85e2942a524f,606d921d02567fcbdbc9088223d4351373200d24,true,Self Remade\Finalized,false,false,0,none,5,false,false
w45a_efct_disp_05_noiz_alp_add_ovl.bmp,64390cfafb8a3b0da2c4e9ff2bd6d81348e0e231,ea0dcadad2bf81bd503b6de035c89f446e0b0059,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w46a_line_05_1_02_alp_add_ovl.bmp,76dccdb595ee3a3cef73d73e44e5d4991466a279,edd77092a876e3df9d82fbfcfe65c21756d907e2,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w46a_line_05_1_03_alp_add_ovl.bmp,cac644a01d71dbf917cc7b1ece723af224dec57c,0f26ba3c15ad59959596234174f99b49b53be327,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w46a_line_05_1_04_alp_add_ovl.bmp,5a0ce5fb4b184e8f8b7902123f34617c2aa751df,fd90b8679d477e716fe343667a134c5042425239,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
w46a_line_05_1_alp_add_ovl.bmp,3a95701ce52510318dde0a19217f1b42f3cf0386,6cad7886b8987fb0248224af81260ec857babdc7,true,Self Remade\Finalized\Dont demaster,false,false,0,none,5,false,false
wave06.bmp,5f4ac7319e30ec5c43838ab7f2bcb86bd3b6fc6c,0860fbabdbc8b5c502a05e6346db802f8368a55b,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
wave06long1.bmp,87ea52d1e10507613fc1701110a629b9c8e347d8,43348630fe8d3dc7f7c4bd7a5e54ea3fa7b00d87,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
wave06long2.bmp,ca8e7e9f4c82bfd59c009b501d51e1ac20de5018,a70536c8af1a9ac5b7468ee805936fbc9c43bcd3,true,Self Remade\Finalized\Dont demaster,true,false,0,none,5,false,false
zoe_pos_n.bmp,e2e8874f0c3a5a5aee1155aaeb87fc5e438753f5,e97beebde301d189d345faa2c28208cd7ed35b44,true,Self Remade\Finalized\Self Remastered,true,false,0,none,5,false,false
